label,message,message_length,word_count,cleaned_message,processed_message
0,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",157,33,hello my love what are you doing did you get to that interview today are you you happy are you being a good boy do you think of meare you missing me,hello love get interview today happi good boy think mear miss
1,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,124,19,customer service annoncement you have a new years delivery waiting for you please call now to arrange delivery,custom servic annonc new year deliveri wait pleas call arrang deliveri
1,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,145,27,you are a winner u have been specially selected receive cash or a holiday flights inc speak to a live operator claim,winner u special select receiv cash holiday flight inc speak live oper claim
0,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,115,24,keep yourself safe for me because i need you and i miss you already and i envy everyone that sees you in real life,keep safe need miss alreadi envi everyon see real life
0,New car and house for my parents.:)i have only new job in hand:),64,13,new car and house for my parentsi have only new job in hand,new car hous parentsi new job hand
0,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,85,19,im so in love with you im excited each day i spend with you you make me so happy,im love im excit day spend make happi
1,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,152,24,pls stop bootydelious f is inviting you to be her friend reply yes or no see her stop send stop frnd to,pl stop bootydeli f invit friend repli ye see stop send stop frnd
1,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",155,30,bangbabes ur order is on the way u should receive a service msg download ur content if u do not goto wap bangb tv on ur mobile internetservice menu,bangbab ur order way u receiv servic msg download ur content u goto wap bangb tv ur mobil internetservic menu
0,I place all ur points on e cultures module already.,51,10,i place all ur points on e cultures module already,place ur point e cultur modul alreadi
1,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,156,27,urgent we are trying to contact you last weekends draw shows that you have won a prize guaranteed call claim code s valid hrs only,urgent tri contact last weekend draw show prize guarante call claim code valid hr
0,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",74,13,hi frnd which is best way to avoid missunderstding wit our beloved ones,hi frnd best way avoid missunderstd wit belov one
0,Great escape. I fancy the bridge but needs her lager. See you tomo ,67,13,great escape i fancy the bridge but needs her lager see you tomo,great escap fanci bridg need lager see tomo
0,Yes :)it completely in out of form:)clark also utter waste.,59,10,yes it completely in out of formclark also utter waste,ye complet formclark also utter wast
0,"Sir, I need AXIS BANK account no and bank address.",50,10,sir i need axis bank account no and bank address,sir need axi bank account bank address
0,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",94,20,hmmm thk sure got time to hop ard ya can go free abt muz call u to discuss liao,hmmm thk sure got time hop ard ya go free abt muz call u discuss liao
0,What time you coming down later? ,33,6,what time you coming down later,time come later
0,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",105,21,bloody hell cant believe you forgot my surname mr ill give u a clue its spanish and begins with m,bloodi hell cant believ forgot surnam mr ill give u clue spanish begin
0,"Well, i'm gonna finish my bath now. Have a good...fine night.",61,11,well im gonna finish my bath now have a goodfine night,well im gonna finish bath goodfin night
0,Let me know when you've got the money so carlos can make the call,65,14,let me know when youve got the money so carlos can make the call,let know youv got money carlo make call
0,U still going to the mall?,26,6,u still going to the mall,u still go mall
0,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",146,30,turns out my friends are staying for the whole show and wont be back til ltgt so feel free to go ahead and smoke that ltgt worth,turn friend stay whole show wont back til ltgt feel free go ahead smoke ltgt worth
0,Text her. If she doesnt reply let me know so i can have her log in,66,16,text her if she doesnt reply let me know so i can have her log in,text doesnt repli let know log
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,126,25,hi you just spoke to maneesha v wed like to know if you were satisfied with the experience reply toll free with yes or no,hi spoke maneesha v wed like know satisfi experi repli toll free ye
0,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,159,31,you lifted my hopes with the offer of money i am in need especially when the end of the month approaches and it hurts my studying anyways have a gr weekend,lift hope offer money need especi end month approach hurt studi anyway gr weekend
0,Lol no. U can trust me.,23,6,lol no u can trust me,lol u trust
0,ok. I am a gentleman and will treat you with dignity and respect.,65,13,ok i am a gentleman and will treat you with dignity and respect,ok gentleman treat digniti respect
0,"He will, you guys close?",24,5,he will you guys close,guy close
0,Going on nothing great.bye,26,4,going on nothing greatbye,go noth greatby
0,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,152,32,hello handsome are you finding that job not being lazy working towards getting back that net for mummy wheres my boytoy now does he miss me,hello handsom find job lazi work toward get back net mummi where boytoy miss
0,"Haha awesome, be there in a minute",34,7,haha awesome be there in a minute,haha awesom minut
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,147,24,please call our customer service representative on freephone between ampm as you have won a guaranteed cash or prize,pleas call custom servic repres freephon ampm guarante cash prize
0,Have you got Xmas radio times. If not i will get it now,55,13,have you got xmas radio times if not i will get it now,got xma radio time get
0,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,88,19,i jus reached home i go bathe first but my sis using net tell u when she finishes k,ju reach home go bath first si use net tell u finish k
1,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,72,10,are you unique enough find out from th august,uniqu enough find th august
0,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,185,38,im sorry ive joined the league of people that dont keep in touch you mean a great deal to me you have been a friend at all times even at great personal cost do have a great week,im sorri ive join leagu peopl dont keep touch mean great deal friend time even great person cost great week
0,Hi :)finally i completed the course:),37,6,hi finally i completed the course,hi final complet cours
0,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,111,22,it will stop on itself i however suggest she stays with someone that will be able to give ors for every stool,stop howev suggest stay someon abl give or everi stool
0,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,92,19,how are you doing hope youve settled in for the new school year just wishin you a gr day,hope youv settl new school year wishin gr day
0,Gud mrng dear hav a nice day,28,7,gud mrng dear hav a nice day,gud mrng dear hav nice day
0,Did u got that persons story,28,6,did u got that persons story,u got person stori
